elevation,soil_depth,clay_content,annual_rainfall,distance_to_river,ndvi_score,month,risk_score
835.0,224.0,25.4,2388.0,10.0,0.28,6,39.8
941.0,65.0,48.1,675.0,36.8,0.44,6,95.6
36.0,139.0,14.1,420.0,28.7,0.25,5,95.1
1075.0,159.0,12.8,354.0,14.8,0.7,7,100.0
180.0,70.0,49.3,1946.0,35.2,0.75,12,33.9
581.0,292.0,18.6,456.0,8.8,0.65,10,57.1
1165.0,278.0,41.7,1835.0,25.1,0.74,5,45.8
1054.0,289.0,69.4,1851.0,11.2,0.24,5,39.0
519.0,161.0,14.4,2109.0,40.9,0.11,12,87.9
77.0,264.0,62.9,2366.0,29.2,0.71,9,2.1
749.0,125.0,5.6,1564.0,18.9,0.41,7,63.3
463.0,233.0,15.0,2393.0,31.7,0.78,7,31.6
858.0,88.0,17.7,623.0,1.2,0.61,6,68.0
788.0,38.0,64.7,2192.0,34.9,0.11,11,82.1
671.0,264.0,5.0,1026.0,25.1,0.39,12,75.0
460.0,174.0,69.2,325.0,39.3,0.76,4,85.4
875.0,171.0,33.4,1138.0,30.8,0.44,11,78.1
718.0,133.0,66.5,2329.0,0.6,0.25,1,21.1
168.0,222.0,28.1,712.0,47.5,0.17,5,59.7
990.0,148.0,63.5,1299.0,18.4,0.47,2,62.0
635.0,286.0,47.5,998.0,24.0,0.54,5,51.1
775.0,191.0,58.2,338.0,26.1,0.6,9,72.2
660.0,153.0,12.9,2369.0,49.5,0.76,5,72.9
415.0,31.0,10.1,2258.0,37.4,0.66,6,77.5
880.0,58.0,16.6,2434.0,20.9,0.56,5,83.3
1197.0,110.0,63.4,1396.0,41.4,0.15,10,73.9
421.0,180.0,45.2,257.0,7.2,0.2,4,68.8
447.0,187.0,20.7,2224.0,35.2,0.46,7,44.3
1006.0,225.0,63.8,1977.0,30.5,0.22,1,52.3
1141.0,167.0,37.6,2273.0,37.2,0.39,5,74.4
660.0,47.0,9.7,1496.0,6.5,0.24,6,100.0
508.0,115.0,34.0,441.0,22.0,0.38,2,88.3
661.0,276.0,34.0,1382.0,48.8,0.67,7,49.7
729.0,51.0,21.6,2481.0,43.7,0.37,2,77.1
727.0,99.0,49.1,2341.0,1.1,0.41,10,19.7
1189.0,129.0,10.0,1340.0,39.2,0.47,7,94.7
1080.0,189.0,49.9,1091.0,16.7,0.71,9,48.8
1090.0,260.0,62.2,1523.0,16.3,0.65,1,28.6
710.0,176.0,12.3,1053.0,38.5,0.16,10,84.9
417.0,93.0,27.0,2447.0,20.9,0.72,4,71.7
333.0,166.0,60.5,2127.0,31.0,0.78,12,27.3
383.0,62.0,47.1,1965.0,10.6,0.43,8,35.6
351.0,27.0,40.9,387.0,12.0,0.27,6,87.9
836.0,83.0,16.0,2428.0,1.7,0.52,10,43.3
168.0,66.0,41.1,2090.0,49.1,0.13,6,46.5
503.0,130.0,52.1,934.0,11.9,0.18,12,60.2
34.0,290.0,54.0,2400.0,46.2,0.46,4,16.2
455.0,140.0,12.1,1722.0,10.8,0.44,6,42.2
597.0,83.0,52.7,1329.0,28.1,0.79,3,77.1
260.0,163.0,52.6,1008.0,49.7,0.22,2,51.3
393.0,238.0,12.7,1202.0,15.6,0.28,3,63.9
1005.0,117.0,67.6,2016.0,7.4,0.38,8,38.5
302.0,289.0,69.8,841.0,40.2,0.58,8,36.6
368.0,42.0,37.1,1324.0,20.1,0.72,4,100.0
755.0,93.0,33.5,509.0,29.0,0.41,12,96.4
148.0,22.0,8.8,1399.0,26.6,0.76,11,71.1
184.0,222.0,5.6,369.0,49.9,0.11,1,77.6
1064.0,73.0,53.4,1936.0,40.2,0.27,2,68.4
386.0,167.0,10.4,2213.0,45.0,0.56,2,55.6
187.0,250.0,46.8,1925.0,31.8,0.48,4,14.5
516.0,110.0,53.2,1730.0,46.5,0.23,2,55.8
980.0,140.0,5.6,1932.0,2.1,0.48,9,49.2
301.0,272.0,29.1,2130.0,35.3,0.59,9,22.7
114.0,285.0,42.0,770.0,39.4,0.76,12,24.6
1012.0,184.0,26.5,2421.0,11.9,0.47,11,52.7
569.0,130.0,7.0,1771.0,10.2,0.66,12,56.5
973.0,54.0,48.3,713.0,36.8,0.43,10,91.0
620.0,45.0,56.1,242.0,43.4,0.26,8,100.0
1133.0,135.0,55.8,277.0,26.4,0.16,3,100.0
506.0,15.0,6.3,1888.0,24.3,0.37,12,100.0
843.0,80.0,66.6,2235.0,45.0,0.32,10,53.6
108.0,94.0,39.1,492.0,47.2,0.71,4,77.5
1158.0,174.0,7.5,1894.0,29.3,0.35,5,87.3
958.0,210.0,67.3,814.0,20.9,0.8,4,66.7
672.0,279.0,69.8,1851.0,28.1,0.6,11,20.5
1027.0,75.0,17.8,640.0,49.4,0.41,4,100.0
348.0,148.0,22.4,2471.0,24.9,0.76,5,50.9
746.0,207.0,52.1,1657.0,44.1,0.46,5,40.1
66.0,41.0,29.6,544.0,1.9,0.34,6,60.5
298.0,53.0,68.9,2355.0,28.5,0.27,2,52.1
477.0,220.0,41.4,1368.0,10.8,0.23,11,18.1
723.0,243.0,64.5,253.0,20.5,0.51,1,59.5
10.0,68.0,65.1,384.0,17.3,0.3,6,58.5
343.0,107.0,66.0,834.0,31.0,0.71,12,53.0
233.0,208.0,66.2,1773.0,36.1,0.37,12,30.2
267.0,228.0,44.6,2304.0,11.1,0.26,9,7.2
1014.0,99.0,44.6,2267.0,10.1,0.22,3,69.9
641.0,174.0,35.0,1966.0,2.6,0.46,1,29.7
1144.0,273.0,7.7,322.0,33.3,0.11,12,100.0
198.0,246.0,20.7,1948.0,15.3,0.59,8,2.8
558.0,251.0,8.2,1429.0,23.8,0.75,1,62.4
94.0,104.0,18.5,2282.0,30.3,0.29,1,34.6
996.0,242.0,28.2,1172.0,15.7,0.15,4,76.2
295.0,88.0,37.0,2419.0,16.1,0.32,9,28.2
853.0,181.0,35.7,2308.0,27.5,0.59,11,54.6
514.0,252.0,24.1,1125.0,3.4,0.28,1,34.3
903.0,101.0,40.6,751.0,20.3,0.47,4,96.4
276.0,69.0,31.9,1822.0,24.8,0.23,6,63.2
613.0,190.0,44.3,922.0,13.9,0.4,4,59.3
1153.0,38.0,45.4,2066.0,13.3,0.38,2,67.0
1042.0,53.0,51.3,2100.0,43.5,0.27,7,68.9
72.0,35.0,63.6,1146.0,49.2,0.78,7,57.8
824.0,68.0,68.3,1359.0,24.4,0.21,7,80.0
96.0,150.0,22.6,2269.0,49.8,0.43,8,38.0
984.0,169.0,55.6,341.0,1.9,0.69,8,61.4
863.0,48.0,24.0,2060.0,23.6,0.69,8,87.1
249.0,125.0,30.7,2121.0,17.1,0.35,5,42.8
88.0,73.0,27.5,252.0,23.6,0.34,4,91.4
209.0,132.0,16.2,671.0,46.6,0.17,11,79.4
396.0,101.0,37.3,1053.0,1.6,0.66,8,35.1
416.0,166.0,47.8,2203.0,40.6,0.78,8,39.7
232.0,134.0,44.2,680.0,22.0,0.15,4,91.7
644.0,141.0,56.8,1581.0,11.4,0.61,1,37.7
680.0,88.0,68.8,1969.0,41.8,0.35,11,46.7
428.0,65.0,38.1,2233.0,21.2,0.67,8,58.4
45.0,83.0,31.9,215.0,45.9,0.32,2,79.7
374.0,174.0,54.7,494.0,47.5,0.5,8,74.3
876.0,31.0,5.4,1315.0,1.4,0.37,12,100.0
281.0,219.0,14.0,1436.0,8.8,0.55,9,41.1
72.0,178.0,51.9,929.0,30.7,0.62,7,30.2
800.0,218.0,48.7,1729.0,36.5,0.44,5,51.1
858.0,80.0,22.8,1669.0,29.4,0.4,1,85.3
563.0,114.0,54.3,1023.0,19.6,0.23,9,44.1
743.0,245.0,14.1,1625.0,5.8,0.2,4,57.1
713.0,297.0,53.6,819.0,31.3,0.29,10,42.1
503.0,252.0,37.1,798.0,28.6,0.63,5,69.5
643.0,94.0,56.1,1553.0,29.5,0.14,5,84.1
1035.0,118.0,15.9,2339.0,36.3,0.73,6,57.0
810.0,168.0,47.0,973.0,50.0,0.75,10,54.4
890.0,209.0,8.7,1379.0,40.3,0.14,3,100.0
805.0,76.0,45.2,1212.0,43.4,0.46,6,86.3
191.0,271.0,43.5,955.0,20.6,0.12,3,52.5
724.0,54.0,52.6,2321.0,48.5,0.3,12,62.0
339.0,260.0,19.5,1651.0,26.1,0.42,11,22.9
1184.0,142.0,23.8,1521.0,4.3,0.3,10,33.0
805.0,52.0,12.4,204.0,23.2,0.6,11,100.0
467.0,187.0,15.9,419.0,17.4,0.66,12,72.4
879.0,88.0,44.4,915.0,25.4,0.35,3,93.9
271.0,213.0,44.9,2484.0,16.8,0.77,3,18.2
274.0,273.0,17.9,440.0,8.5,0.6,8,42.3
1148.0,197.0,52.4,2466.0,42.3,0.75,7,57.6
1178.0,273.0,17.3,854.0,33.8,0.44,12,76.0
585.0,284.0,18.9,1351.0,41.0,0.12,6,74.2
826.0,65.0,46.6,2315.0,19.7,0.72,11,34.9
1170.0,184.0,9.6,528.0,47.1,0.75,9,100.0
875.0,11.0,26.7,2331.0,34.0,0.34,12,87.6
829.0,54.0,29.4,462.0,18.3,0.17,3,100.0
1159.0,229.0,18.7,1261.0,44.7,0.45,12,74.1
715.0,278.0,57.3,1057.0,42.5,0.76,6,39.0
503.0,86.0,55.8,799.0,18.2,0.41,3,72.6
1013.0,72.0,27.4,1419.0,25.2,0.59,10,84.3
1100.0,239.0,49.9,987.0,2.6,0.16,12,47.0
919.0,141.0,55.2,820.0,9.8,0.42,12,57.4
285.0,67.0,11.2,566.0,24.0,0.54,10,87.7
393.0,132.0,47.0,1085.0,20.7,0.54,7,54.4
571.0,107.0,64.9,261.0,30.4,0.26,3,87.4
11.0,30.0,18.9,798.0,19.4,0.76,12,69.5
1098.0,16.0,22.3,310.0,26.0,0.71,9,100.0
728.0,44.0,36.8,2389.0,37.2,0.79,5,88.2
607.0,28.0,30.7,1684.0,34.6,0.38,11,72.1
648.0,100.0,9.1,1569.0,2.9,0.22,9,46.4
142.0,86.0,35.4,1722.0,10.8,0.48,11,27.2
85.0,158.0,59.1,1295.0,19.9,0.39,10,7.6
1070.0,172.0,45.0,1744.0,5.9,0.13,3,67.4
159.0,146.0,42.8,1982.0,46.9,0.54,4,29.2
1005.0,214.0,31.2,1634.0,7.5,0.34,10,32.4
468.0,175.0,31.1,2204.0,7.5,0.55,1,27.3
574.0,132.0,21.0,796.0,25.6,0.76,1,81.9
74.0,281.0,17.4,485.0,12.9,0.56,7,37.6
453.0,112.0,32.1,1902.0,41.2,0.12,5,73.0
777.0,76.0,26.6,1625.0,23.8,0.79,1,64.7
697.0,189.0,18.6,1297.0,16.6,0.6,10,42.8
533.0,19.0,52.5,942.0,13.9,0.78,6,70.6
538.0,12.0,34.1,1068.0,2.1,0.38,3,88.9
414.0,124.0,49.7,2093.0,10.0,0.23,6,28.6
26.0,123.0,53.4,2415.0,47.8,0.49,8,32.6
1144.0,191.0,50.8,975.0,2.8,0.13,2,54.9
1104.0,193.0,18.0,1756.0,29.0,0.21,1,70.8
790.0,25.0,48.3,1243.0,36.0,0.17,10,95.4
914.0,125.0,62.9,793.0,6.2,0.36,4,82.1
672.0,240.0,68.5,363.0,38.2,0.65,8,61.3
997.0,245.0,6.6,1328.0,9.2,0.53,5,81.1
706.0,36.0,35.4,838.0,42.1,0.42,9,95.3
808.0,99.0,30.8,607.0,10.6,0.12,7,97.9
375.0,148.0,22.9,1002.0,32.2,0.68,1,65.6
516.0,268.0,41.7,726.0,46.8,0.78,2,51.7
416.0,189.0,19.7,1891.0,40.3,0.18,5,67.9
523.0,118.0,20.4,1741.0,39.6,0.11,10,65.9
1035.0,235.0,17.7,1136.0,47.4,0.32,10,64.3
303.0,152.0,69.9,921.0,34.0,0.65,11,39.6
76.0,121.0,57.9,1253.0,21.5,0.18,3,61.5
1137.0,127.0,69.7,2010.0,18.6,0.44,7,40.8
532.0,88.0,56.1,829.0,5.9,0.55,7,47.4
36.0,16.0,31.7,1676.0,9.9,0.23,4,52.8
266.0,97.0,37.5,1528.0,3.2,0.3,4,40.2
977.0,153.0,38.5,1890.0,46.1,0.47,12,67.1
6.0,143.0,27.7,1867.0,19.1,0.12,4,43.4
1076.0,67.0,27.1,2120.0,42.4,0.66,6,74.1
1198.0,61.0,17.0,1815.0,32.3,0.71,5,85.1
528.0,175.0,40.0,1480.0,8.3,0.65,10,41.2
479.0,264.0,5.9,324.0,41.5,0.37,5,98.1
1190.0,151.0,59.3,2199.0,3.7,0.56,5,33.6
537.0,231.0,61.6,1659.0,27.7,0.6,9,25.3
1173.0,110.0,51.1,937.0,47.0,0.28,12,78.1
654.0,300.0,28.8,715.0,3.0,0.69,6,42.0
159.0,39.0,29.1,762.0,18.0,0.66,12,70.6
614.0,134.0,52.4,1987.0,47.3,0.24,5,61.8
97.0,207.0,5.8,1496.0,27.1,0.21,4,54.9
191.0,102.0,37.5,1262.0,3.3,0.15,11,19.9
382.0,236.0,27.4,2237.0,45.0,0.6,2,36.8
1197.0,72.0,49.6,2190.0,19.2,0.6,5,57.1
867.0,283.0,49.8,962.0,37.4,0.45,12,63.0
245.0,86.0,18.4,217.0,4.9,0.4,10,65.6
105.0,174.0,19.2,434.0,32.4,0.24,12,75.2
217.0,170.0,8.0,2110.0,13.4,0.47,2,44.5
964.0,120.0,18.5,1284.0,23.8,0.28,4,89.3
567.0,100.0,50.1,855.0,10.6,0.17,6,64.2
622.0,223.0,48.5,1971.0,31.3,0.4,7,29.9
1013.0,146.0,62.5,372.0,22.6,0.39,6,97.5
665.0,268.0,17.0,2037.0,41.6,0.26,6,46.5
916.0,81.0,63.1,1446.0,43.2,0.63,8,73.1
567.0,114.0,55.8,1875.0,42.6,0.59,11,35.3
779.0,206.0,17.0,1372.0,46.3,0.34,3,69.6
854.0,238.0,48.4,797.0,46.0,0.21,5,85.5
570.0,141.0,46.5,1935.0,19.1,0.42,8,30.4
490.0,162.0,28.8,2482.0,33.3,0.15,8,64.7
320.0,238.0,9.2,381.0,14.3,0.21,7,67.6
1167.0,94.0,61.7,1844.0,46.5,0.57,9,62.7
1005.0,95.0,22.7,2332.0,37.2,0.64,2,72.7
345.0,85.0,14.6,1596.0,26.0,0.37,2,78.7
546.0,74.0,30.1,1274.0,14.8,0.46,5,75.9
291.0,175.0,28.7,2331.0,42.4,0.21,4,58.2
273.0,157.0,21.4,1952.0,22.7,0.69,2,40.7
479.0,99.0,38.2,2131.0,48.5,0.18,5,84.0
416.0,272.0,50.8,1992.0,32.1,0.49,6,19.2
496.0,214.0,9.6,1934.0,1.4,0.68,1,13.8
464.0,18.0,67.3,1110.0,11.4,0.47,3,73.5
277.0,18.0,26.1,302.0,19.2,0.71,6,94.6
731.0,209.0,56.9,1898.0,8.9,0.75,8,21.5
697.0,160.0,51.9,805.0,46.3,0.67,1,59.8
1065.0,268.0,38.4,2397.0,5.5,0.21,6,33.5
88.0,249.0,40.3,1151.0,12.2,0.12,11,5.1
1049.0,179.0,57.0,1258.0,8.2,0.23,8,60.6
1054.0,95.0,15.9,2235.0,37.0,0.15,9,87.6
515.0,152.0,59.9,838.0,13.9,0.7,1,41.8
1038.0,180.0,6.4,674.0,34.2,0.47,9,96.0
699.0,101.0,54.9,616.0,34.1,0.35,11,60.1
33.0,169.0,39.5,1482.0,11.4,0.16,7,38.5
493.0,231.0,33.0,977.0,49.5,0.2,10,46.3
214.0,273.0,46.4,420.0,13.9,0.31,3,56.0
942.0,75.0,14.7,2360.0,45.2,0.57,9,73.1
523.0,235.0,47.3,2179.0,8.2,0.14,12,23.4
635.0,73.0,17.9,204.0,47.1,0.12,2,100.0
645.0,104.0,20.0,2059.0,7.6,0.7,6,39.4
253.0,277.0,48.4,786.0,10.1,0.76,4,40.7
454.0,207.0,64.1,700.0,13.9,0.77,3,47.3
334.0,53.0,54.5,751.0,30.7,0.28,7,72.9
1061.0,36.0,45.9,1785.0,42.5,0.29,1,90.6
315.0,38.0,26.1,2239.0,27.9,0.69,7,68.7
475.0,135.0,9.8,2189.0,28.0,0.46,6,58.8
24.0,46.0,49.4,1859.0,42.9,0.56,8,41.3
1182.0,131.0,68.0,572.0,18.2,0.21,2,66.1
710.0,95.0,47.7,1655.0,43.7,0.62,10,45.9
940.0,170.0,69.2,284.0,29.7,0.69,3,100.0
410.0,122.0,24.3,2310.0,41.0,0.17,6,53.4
425.0,218.0,60.1,257.0,12.6,0.22,7,40.0
590.0,250.0,19.7,455.0,46.6,0.2,10,76.6
12.0,272.0,6.1,2019.0,23.6,0.17,7,41.0
689.0,133.0,7.7,2126.0,33.3,0.75,2,63.6
180.0,239.0,9.9,2494.0,25.1,0.6,2,37.7
610.0,238.0,11.4,2416.0,26.6,0.57,7,58.9
387.0,37.0,58.1,504.0,18.4,0.78,6,69.1
12.0,123.0,11.7,1953.0,26.8,0.68,4,47.2
918.0,84.0,21.9,1226.0,18.0,0.7,5,87.6
168.0,215.0,25.8,1895.0,3.0,0.6,6,0.0
229.0,57.0,40.6,1275.0,6.2,0.6,12,37.9
811.0,185.0,37.3,766.0,19.8,0.65,6,79.4
957.0,223.0,39.8,1466.0,26.4,0.79,5,74.4
205.0,164.0,59.9,1801.0,40.3,0.77,12,41.9
736.0,259.0,54.6,2266.0,10.4,0.51,3,33.0
824.0,256.0,28.8,2439.0,28.9,0.53,12,44.4
710.0,225.0,51.3,255.0,13.5,0.15,6,67.7
1019.0,257.0,47.7,425.0,44.2,0.71,3,84.5
547.0,102.0,20.4,2337.0,17.9,0.77,4,53.9
1036.0,291.0,33.7,715.0,19.4,0.73,12,55.4
159.0,78.0,66.6,2457.0,8.1,0.27,11,9.5
181.0,225.0,56.6,982.0,35.3,0.48,10,20.9
518.0,164.0,34.6,865.0,14.7,0.47,11,50.5
54.0,280.0,27.5,1464.0,37.7,0.15,5,61.1
164.0,185.0,62.4,451.0,48.9,0.56,10,51.9
988.0,295.0,46.7,2085.0,17.0,0.66,4,32.5
373.0,216.0,32.0,1094.0,36.2,0.18,2,62.5
295.0,257.0,15.7,1934.0,49.0,0.69,6,35.2
536.0,91.0,5.5,411.0,6.5,0.49,6,99.6
267.0,59.0,21.7,1307.0,38.3,0.44,7,74.8
217.0,77.0,9.8,665.0,32.8,0.15,9,100.0
136.0,229.0,37.4,2156.0,42.5,0.18,9,16.0
426.0,82.0,5.5,945.0,24.3,0.12,5,100.0
473.0,300.0,9.9,232.0,31.1,0.17,5,100.0
1043.0,213.0,59.0,1693.0,8.9,0.74,7,20.2
430.0,69.0,47.6,947.0,17.6,0.28,7,43.9
973.0,15.0,53.2,1039.0,3.0,0.54,8,77.6
634.0,238.0,59.8,1839.0,34.4,0.15,8,41.2
1157.0,225.0,31.0,2492.0,46.6,0.71,3,55.0
23.0,78.0,24.7,1924.0,42.6,0.71,7,38.1
8.0,252.0,27.9,491.0,6.1,0.72,8,42.8
700.0,193.0,35.0,1805.0,10.2,0.27,8,38.3
802.0,15.0,69.0,1784.0,28.9,0.63,9,76.6
1070.0,21.0,27.7,872.0,16.3,0.3,7,92.6
6.0,20.0,13.4,1955.0,15.9,0.44,12,56.5
252.0,246.0,49.2,1788.0,20.8,0.4,11,11.6
1049.0,288.0,18.4,2219.0,45.2,0.31,8,49.3
159.0,120.0,62.6,770.0,17.6,0.76,9,26.8
553.0,206.0,24.9,2458.0,27.6,0.67,7,46.8
124.0,200.0,46.1,1952.0,22.9,0.79,8,18.1
379.0,232.0,54.6,1395.0,31.2,0.21,4,42.2
503.0,194.0,24.5,778.0,33.4,0.4,5,100.0
427.0,128.0,28.0,224.0,12.1,0.27,8,64.7
146.0,55.0,57.6,1604.0,8.8,0.51,6,19.0
1104.0,171.0,59.7,919.0,22.7,0.65,6,65.7
363.0,181.0,7.3,2148.0,44.7,0.72,11,45.1
17.0,43.0,14.8,1817.0,48.5,0.19,5,96.0
473.0,211.0,31.5,1258.0,48.0,0.61,5,58.2
989.0,210.0,20.1,1021.0,43.5,0.59,1,64.8
841.0,257.0,63.5,2254.0,2.6,0.68,10,8.4
740.0,269.0,68.0,1618.0,4.4,0.62,8,9.4
797.0,129.0,62.7,726.0,7.8,0.39,2,52.4
557.0,80.0,46.4,2091.0,37.7,0.25,11,54.9
1045.0,48.0,45.1,1616.0,9.7,0.11,1,81.6
16.0,17.0,64.3,1196.0,22.2,0.54,12,55.6
227.0,190.0,33.7,590.0,7.2,0.32,9,49.6
238.0,31.0,49.9,1920.0,47.2,0.13,10,57.2
102.0,257.0,20.9,2076.0,36.0,0.68,5,30.5
827.0,114.0,68.1,677.0,9.5,0.57,7,67.8
60.0,75.0,54.3,1144.0,22.6,0.37,6,53.2
640.0,216.0,9.6,1741.0,43.2,0.73,3,57.5
992.0,251.0,8.9,690.0,35.9,0.39,10,88.3
1139.0,230.0,9.5,991.0,2.8,0.77,11,49.1
1022.0,237.0,25.6,356.0,39.3,0.41,4,95.6
1040.0,160.0,45.7,1160.0,21.0,0.55,6,72.7
1012.0,168.0,16.8,2088.0,2.8,0.39,3,58.3
770.0,146.0,61.5,1377.0,41.7,0.38,5,78.7
798.0,214.0,43.2,578.0,17.2,0.47,1,39.3
1198.0,51.0,5.3,1356.0,11.1,0.76,4,100.0
692.0,65.0,10.7,347.0,46.2,0.18,6,100.0
368.0,267.0,53.8,710.0,30.7,0.2,12,54.7
1155.0,242.0,31.7,236.0,44.2,0.13,4,100.0
1195.0,231.0,15.0,345.0,28.5,0.19,3,100.0
599.0,48.0,43.4,1314.0,15.2,0.75,10,57.0
829.0,27.0,27.2,578.0,1.0,0.78,10,77.7
43.0,73.0,40.6,471.0,4.7,0.19,5,64.9
875.0,212.0,43.5,1967.0,26.0,0.27,1,43.5
1112.0,128.0,18.6,566.0,42.7,0.46,4,100.0
104.0,213.0,52.2,2150.0,19.8,0.32,10,0.0
1136.0,215.0,13.7,966.0,32.4,0.39,12,85.0
108.0,30.0,34.8,1625.0,7.8,0.45,2,50.0
1143.0,161.0,30.9,1821.0,35.3,0.3,7,67.9
571.0,169.0,25.3,910.0,47.7,0.41,4,84.0
103.0,101.0,30.3,1105.0,15.6,0.58,12,28.1
1024.0,122.0,14.8,1110.0,39.2,0.68,9,86.0
854.0,191.0,13.9,1340.0,5.9,0.21,12,89.5
1163.0,172.0,69.4,2160.0,0.8,0.54,9,27.7
83.0,256.0,62.6,2101.0,13.4,0.17,3,11.3
600.0,283.0,21.2,315.0,9.9,0.24,1,68.2
937.0,58.0,57.7,535.0,26.8,0.14,3,100.0
356.0,125.0,37.1,225.0,12.0,0.66,4,77.6
1060.0,113.0,55.6,1972.0,21.1,0.17,3,85.0
3.0,195.0,62.1,2062.0,40.9,0.28,9,7.6
157.0,227.0,28.5,494.0,27.9,0.7,12,49.9
120.0,241.0,48.6,618.0,16.9,0.61,10,9.0
209.0,118.0,43.7,935.0,0.9,0.47,5,35.4
874.0,90.0,27.2,2284.0,10.8,0.26,8,70.5
1016.0,278.0,53.9,2253.0,30.0,0.73,6,34.8
1157.0,185.0,66.7,1377.0,8.5,0.77,5,67.4
452.0,128.0,39.1,2494.0,34.1,0.68,9,32.6
1116.0,292.0,69.8,2038.0,22.4,0.47,12,41.9
329.0,77.0,43.3,1934.0,45.8,0.56,5,58.8
1055.0,227.0,31.7,2207.0,38.7,0.2,1,59.7
774.0,173.0,40.3,411.0,9.9,0.24,9,52.8
1112.0,194.0,7.7,1535.0,37.0,0.52,5,83.4
479.0,165.0,48.1,701.0,45.6,0.41,10,62.3
615.0,227.0,47.7,2215.0,18.2,0.5,3,33.5
838.0,98.0,26.0,491.0,41.6,0.35,1,100.0
448.0,13.0,63.6,1924.0,22.5,0.62,2,55.6
401.0,165.0,47.0,636.0,2.1,0.65,3,49.7
627.0,248.0,48.6,676.0,19.5,0.66,7,43.9
360.0,291.0,50.4,763.0,18.9,0.36,9,23.4
493.0,203.0,64.6,1616.0,7.7,0.25,5,20.4
49.0,266.0,23.5,2091.0,30.8,0.68,1,18.9
401.0,65.0,19.1,1302.0,11.4,0.43,6,61.4
620.0,83.0,18.2,2488.0,42.0,0.75,10,61.0
1041.0,100.0,19.1,1509.0,10.7,0.76,1,53.4
573.0,232.0,50.4,2321.0,22.6,0.69,9,27.2
1066.0,279.0,28.3,304.0,33.8,0.19,9,96.6
767.0,207.0,16.9,2483.0,3.0,0.21,5,26.0
160.0,33.0,5.4,2177.0,10.3,0.28,7,67.1
594.0,139.0,21.9,2441.0,16.0,0.7,10,24.3
303.0,171.0,9.6,1847.0,41.5,0.77,5,74.9
158.0,54.0,68.4,2352.0,5.8,0.74,4,25.7
1005.0,219.0,41.9,1501.0,3.6,0.44,7,19.4
962.0,120.0,28.9,2358.0,30.0,0.21,5,88.0
1157.0,74.0,53.9,1989.0,6.3,0.43,7,59.3
213.0,217.0,44.3,241.0,6.6,0.39,9,34.4
84.0,280.0,59.8,1783.0,38.3,0.7,4,17.1
226.0,225.0,30.6,2279.0,13.5,0.74,3,32.9
437.0,181.0,34.2,576.0,50.0,0.54,1,73.0
20.0,162.0,55.8,678.0,35.5,0.75,2,41.3
1051.0,108.0,14.6,923.0,8.6,0.26,5,90.9
927.0,230.0,30.6,898.0,10.1,0.14,7,63.1
926.0,38.0,46.5,717.0,2.3,0.28,3,89.7
1151.0,107.0,28.7,1219.0,21.8,0.53,11,66.0
200.0,106.0,10.8,1809.0,5.8,0.56,1,48.0
583.0,235.0,44.0,2299.0,31.6,0.69,12,32.2
717.0,159.0,24.8,222.0,10.6,0.28,6,73.1
945.0,281.0,53.8,1374.0,20.4,0.11,10,59.9
356.0,276.0,10.8,211.0,31.1,0.19,12,99.0
175.0,181.0,24.5,224.0,9.0,0.47,8,47.8
1104.0,142.0,55.1,2253.0,41.5,0.27,4,69.3
60.0,150.0,39.2,1579.0,20.9,0.75,12,33.8
254.0,88.0,8.2,1145.0,4.5,0.34,5,75.7
551.0,34.0,46.5,714.0,33.5,0.55,9,92.4
1062.0,162.0,64.4,595.0,37.2,0.75,5,92.3
856.0,17.0,12.2,243.0,21.4,0.6,11,100.0
313.0,189.0,20.8,567.0,26.5,0.58,6,72.6
255.0,106.0,50.6,2015.0,27.5,0.55,7,34.3
910.0,237.0,19.1,1407.0,19.8,0.48,9,45.4
385.0,94.0,31.8,1292.0,6.3,0.69,11,44.6
680.0,110.0,69.4,1900.0,48.5,0.14,7,58.4
166.0,159.0,33.3,1184.0,3.0,0.19,2,37.2
247.0,103.0,56.0,1889.0,26.1,0.34,11,30.2
673.0,15.0,49.9,1341.0,46.0,0.63,3,92.2
937.0,281.0,11.6,1443.0,19.1,0.72,4,68.2
19.0,126.0,26.2,2074.0,26.6,0.13,12,48.4
1089.0,272.0,63.2,1853.0,10.6,0.25,3,44.2
866.0,186.0,13.0,1344.0,8.9,0.42,11,76.3
53.0,54.0,39.1,1262.0,34.4,0.12,5,74.0
494.0,206.0,44.1,373.0,38.2,0.34,9,42.3
752.0,19.0,40.2,2284.0,15.7,0.67,3,69.8
704.0,226.0,66.9,2441.0,32.6,0.43,8,32.5
545.0,268.0,9.3,1268.0,39.5,0.76,11,52.9
634.0,129.0,8.0,1404.0,40.9,0.26,4,99.5
1190.0,201.0,69.8,1826.0,33.1,0.11,1,55.7
659.0,20.0,9.5,662.0,32.8,0.14,12,100.0
200.0,183.0,34.7,372.0,26.2,0.12,8,88.2
219.0,267.0,46.2,1175.0,9.3,0.43,11,11.0
216.0,72.0,65.4,2261.0,45.2,0.43,4,56.7
712.0,300.0,50.3,377.0,28.6,0.23,6,76.6
546.0,259.0,43.6,1995.0,47.1,0.44,1,35.5
665.0,113.0,42.7,2225.0,48.7,0.11,4,72.9
85.0,283.0,19.6,2065.0,49.1,0.28,6,17.0
478.0,276.0,11.1,1833.0,26.0,0.11,7,52.5
1084.0,133.0,53.5,383.0,40.8,0.65,8,93.6
