soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,month,elevation,state,best_crop
3,7.0,16.2,121.5,77.5,4,490.0,2,12
3,7.8,19.2,92.6,66.2,4,1461.0,7,3
0,7.0,40.4,86.0,68.0,7,1105.0,6,13
0,8.0,18.3,148.4,35.5,1,138.0,1,4
2,5.6,22.2,90.0,83.0,5,1028.0,2,0
1,5.7,40.5,15.7,67.5,11,1423.0,0,1
1,5.8,25.6,163.6,24.5,3,743.0,9,12
1,6.0,34.0,96.3,65.7,11,1439.0,2,4
3,7.6,33.9,100.2,58.7,6,740.0,6,3
3,4.6,36.4,38.1,22.3,11,181.0,6,5
3,6.1,12.4,186.3,60.4,7,1487.0,2,0
1,4.9,13.6,183.0,66.3,5,832.0,7,1
3,5.4,18.0,41.4,39.1,3,33.0,2,7
2,6.2,26.4,106.6,84.1,1,803.0,3,4
0,6.9,31.1,70.0,39.4,7,521.0,2,13
1,5.2,34.3,70.5,29.3,12,1154.0,3,8
0,7.6,31.1,65.6,81.5,11,1230.0,7,5
2,5.0,41.0,83.7,74.2,1,580.0,5,4
0,7.4,41.9,108.0,33.2,6,636.0,4,12
0,6.6,23.3,83.0,72.7,8,84.0,7,7
3,5.9,23.4,175.5,30.9,12,848.0,9,0
1,7.7,20.1,70.2,38.9,10,511.0,1,10
0,5.8,41.4,153.6,41.0,1,891.0,7,4
2,6.7,19.4,150.1,94.6,3,503.0,7,1
2,6.5,31.2,101.6,52.4,7,111.0,5,0
3,5.0,18.5,134.4,67.2,6,271.0,7,5
3,7.4,41.2,1.8,93.7,8,401.0,8,5
0,7.5,22.2,99.3,90.9,6,1111.0,6,9
1,6.3,29.9,168.7,24.7,2,197.0,4,4
0,5.4,13.3,59.1,89.8,10,181.0,5,8
3,6.7,27.2,154.7,94.0,9,1087.0,5,4
2,7.3,34.3,73.6,57.2,9,686.0,6,12
1,4.6,10.9,171.3,70.4,6,871.0,4,0
3,8.3,26.7,106.7,25.2,6,1237.0,7,9
2,5.7,15.8,77.5,85.8,11,547.0,6,1
3,5.6,21.1,69.3,91.8,9,393.0,8,14
1,7.3,25.2,135.7,79.0,1,630.0,6,4
2,8.0,15.2,94.5,83.0,11,420.0,9,10
1,5.9,32.6,151.5,41.5,7,378.0,4,0
2,6.7,39.7,198.4,60.8,10,384.0,6,4
1,5.6,36.4,141.8,79.8,3,1225.0,9,12
3,6.3,37.8,164.1,32.9,4,481.0,1,12
2,6.7,16.6,156.7,27.7,9,444.0,8,4
1,8.1,20.8,79.1,54.8,6,740.0,2,9
0,8.4,29.5,151.0,45.0,9,1282.0,3,10
0,5.7,39.3,138.0,75.8,1,447.0,3,13
0,7.6,17.0,25.1,68.9,7,1086.0,5,8
0,5.2,19.5,75.8,39.0,5,958.0,1,14
3,7.4,14.9,12.5,71.7,5,1024.0,2,11
0,5.4,21.8,91.4,88.3,3,530.0,1,3
0,5.1,36.4,103.7,93.7,5,179.0,1,12
3,7.2,31.6,132.3,30.5,10,1319.0,2,4
0,5.1,35.3,63.2,72.1,1,793.0,6,4
1,6.3,35.8,26.5,34.0,11,480.0,7,4
0,7.5,25.5,149.2,70.7,2,1183.0,5,12
3,5.7,34.9,181.6,62.3,3,635.0,5,0
1,7.5,33.1,111.6,66.8,5,1104.0,2,3
2,5.7,29.6,149.2,39.5,9,202.0,6,0
0,8.4,31.7,51.5,60.8,11,1044.0,5,5
2,6.2,40.9,118.9,63.8,3,35.0,8,12
1,4.6,31.4,34.7,22.6,12,363.0,6,5
2,5.3,26.0,43.4,58.2,7,211.0,7,0
2,4.6,32.1,152.3,79.7,4,1325.0,0,0
2,7.7,38.0,151.0,68.5,11,129.0,4,4
0,7.3,15.7,126.1,37.0,9,1307.0,6,11
3,7.8,29.2,126.0,54.1,6,221.0,5,12
1,5.2,21.5,152.4,32.5,1,850.0,7,4
3,5.8,28.7,1.0,39.6,3,90.0,6,12
2,8.0,20.7,90.3,78.7,4,291.0,4,3
0,6.2,38.5,5.4,24.0,3,317.0,0,13
1,7.8,15.6,175.6,62.9,1,1157.0,2,4
2,6.1,15.5,120.0,52.6,1,1199.0,3,4
3,7.3,18.8,180.5,45.9,6,110.0,9,0
2,5.6,40.0,115.2,58.1,8,958.0,9,0
3,6.2,20.9,82.4,45.3,10,168.0,7,4
1,7.8,37.6,24.3,94.0,10,362.0,8,4
2,5.0,18.8,31.8,48.1,6,1107.0,9,5
0,5.7,29.8,153.4,67.3,10,1460.0,7,5
0,7.2,34.1,134.9,40.1,10,932.0,1,4
1,5.4,41.8,96.5,51.3,9,1196.0,4,7
2,7.3,19.6,74.4,38.5,8,1147.0,8,1
2,7.0,33.2,36.7,67.4,8,981.0,4,13
0,5.6,21.3,6.7,47.5,2,911.0,0,2
0,7.4,27.7,162.6,71.4,10,806.0,3,10
0,4.6,30.5,153.0,24.9,5,301.0,5,13
1,6.0,35.9,0.6,38.1,8,1483.0,6,13
1,4.8,27.2,187.2,31.4,6,150.0,9,0
2,6.9,17.6,44.9,22.9,7,932.0,4,10
0,7.4,27.2,31.8,86.5,4,526.0,9,3
2,5.2,33.6,172.4,82.2,8,1487.0,1,0
3,6.1,25.0,122.2,90.8,11,1289.0,2,1
2,6.0,36.5,120.4,64.1,7,184.0,8,0
3,8.4,11.6,45.9,65.7,1,1305.0,2,1
0,7.0,28.3,76.1,92.1,11,318.0,3,8
1,5.0,17.4,34.8,88.8,7,113.0,2,5
1,7.9,37.3,142.2,66.0,4,867.0,9,12
3,6.8,31.4,130.6,55.6,10,6.0,9,4
3,4.7,29.1,92.0,49.0,2,913.0,3,12
3,7.3,16.0,49.7,63.8,11,168.0,5,1
2,7.2,18.7,113.6,40.6,8,165.0,5,0
0,7.7,10.6,162.7,68.8,12,1055.0,2,10
3,7.4,40.8,75.9,64.5,7,825.0,8,0
2,5.4,36.0,127.4,36.2,11,25.0,8,4
1,4.7,38.9,159.5,28.2,9,129.0,2,4
0,6.8,12.5,106.1,30.0,10,935.0,2,11
1,5.9,18.7,70.8,73.2,11,1236.0,0,1
0,8.1,41.0,55.1,80.6,8,32.0,4,13
0,7.4,24.1,174.0,33.0,9,112.0,5,5
1,4.8,16.0,98.3,37.1,5,831.0,6,9
1,4.8,15.0,129.6,23.5,11,1364.0,2,10
3,5.4,19.8,51.6,89.1,10,1157.0,9,1
1,6.6,29.0,192.1,21.7,4,1395.0,5,12
2,5.3,23.6,122.8,37.4,11,72.0,0,4
1,7.9,16.0,65.5,70.9,11,1295.0,0,10
1,4.9,18.5,127.7,20.1,11,980.0,2,1
3,5.8,11.9,143.2,86.8,1,736.0,6,1
2,8.1,27.5,83.6,89.6,8,1064.0,1,12
3,5.4,37.8,45.2,93.6,9,1238.0,7,14
2,5.0,25.4,194.5,22.3,2,1118.0,4,12
3,8.3,29.7,29.1,84.6,3,1420.0,6,10
1,7.2,21.0,171.4,37.8,4,334.0,4,4
3,6.7,41.2,13.5,84.4,4,1038.0,8,14
1,7.5,36.7,180.0,39.4,8,999.0,0,12
0,5.6,28.5,194.6,33.4,8,118.0,9,13
3,7.7,24.6,7.2,47.2,1,257.0,6,4
2,5.1,30.4,79.3,32.1,8,267.0,4,0
1,4.8,31.2,117.6,85.1,2,358.0,9,12
1,6.9,11.1,178.2,67.5,9,1287.0,0,1
2,4.7,27.2,37.0,35.4,10,718.0,6,5
2,5.7,30.1,126.1,67.9,2,1122.0,1,12
2,6.2,27.7,64.9,56.7,4,1176.0,2,3
0,8.4,12.7,110.1,20.8,4,628.0,0,11
1,7.8,37.3,110.2,47.5,2,718.0,9,12
0,4.8,26.3,43.0,57.2,4,926.0,3,13
3,7.5,17.7,38.9,32.0,6,589.0,3,1
1,4.6,22.4,46.6,84.8,7,469.0,4,5
3,7.1,30.8,191.3,49.7,11,23.0,2,4
2,5.3,21.4,162.8,69.0,1,277.0,7,4
0,6.5,28.3,125.6,64.9,7,975.0,4,2
1,7.7,36.1,92.9,40.0,10,450.0,1,4
2,5.7,15.6,160.7,78.5,6,208.0,2,0
2,7.4,26.1,195.4,79.2,11,1432.0,9,0
2,7.1,34.2,166.1,56.6,10,1434.0,7,4
3,5.1,12.0,135.4,42.0,12,1195.0,0,1
3,7.9,13.6,63.9,43.5,1,371.0,0,1
1,7.8,38.7,113.4,37.9,6,886.0,8,3
0,5.5,25.4,47.4,47.9,10,1441.0,5,10
3,8.2,27.5,131.8,51.2,8,272.0,5,0
0,8.1,10.5,20.7,24.5,7,698.0,6,11
2,4.8,23.4,148.1,62.1,2,829.0,2,0
2,7.8,32.0,135.7,65.2,6,986.0,2,0
2,5.2,33.7,186.0,60.6,12,33.0,5,4
2,7.0,10.5,182.5,67.6,4,228.0,2,0
0,6.4,30.4,154.4,22.1,11,1058.0,4,5
2,7.6,21.1,183.4,71.2,6,620.0,9,0
0,7.8,22.4,22.8,76.4,8,397.0,4,10
3,7.7,21.1,25.5,75.9,12,418.0,4,1
3,6.0,14.7,87.4,33.6,4,999.0,9,1
2,6.0,15.6,43.3,20.1,12,626.0,0,1
1,7.7,12.4,98.9,32.9,9,1053.0,9,1
2,6.2,30.2,125.2,94.3,4,789.0,8,0
2,5.7,25.5,178.6,47.2,10,997.0,8,4
0,8.2,23.9,185.5,64.2,11,980.0,9,10
0,7.1,11.0,87.8,40.5,1,311.0,9,11
0,6.4,12.4,18.0,76.5,5,606.0,8,11
3,5.7,39.6,129.2,20.8,1,155.0,2,4
1,7.8,41.3,10.0,20.6,5,204.0,9,14
0,4.9,30.5,8.0,40.9,11,70.0,4,5
2,6.5,10.3,110.8,20.2,7,1308.0,7,12
1,8.2,18.0,78.6,94.0,5,87.0,0,5
2,7.9,31.6,30.9,46.1,4,228.0,0,3
3,5.1,15.9,125.1,86.7,9,818.0,7,11
0,8.1,36.1,96.1,26.0,7,1148.0,8,12
2,6.0,40.1,102.3,25.1,7,990.0,2,0
3,5.3,21.2,116.5,80.8,3,896.0,1,12
3,5.1,13.1,141.5,78.7,6,429.0,2,0
1,7.7,35.5,65.1,41.4,10,1056.0,8,4
3,7.8,30.6,82.9,86.1,4,1410.0,8,3
0,4.5,34.5,19.8,47.5,12,347.0,4,2
2,8.1,14.7,153.0,80.5,6,310.0,2,0
1,7.7,35.0,190.2,48.2,12,1424.0,2,4
3,6.3,17.6,122.6,71.9,2,726.0,1,12
3,5.3,13.1,164.6,84.0,4,970.0,0,1
1,6.1,18.6,111.4,87.7,10,1037.0,6,7
3,5.4,19.6,153.9,45.8,11,1415.0,6,1
2,4.8,12.5,114.0,52.8,1,939.0,7,4
0,7.9,24.8,184.4,87.5,2,1003.0,2,12
3,5.6,34.7,45.7,31.4,9,801.0,7,14
0,7.4,28.7,49.5,88.8,12,1460.0,5,10
0,7.6,25.0,179.9,65.3,9,176.0,8,7
2,5.6,12.1,79.8,23.5,11,353.0,2,1
0,6.3,22.0,130.8,78.6,12,247.0,1,4
3,7.2,24.7,147.1,88.4,5,362.0,8,12
1,5.0,34.9,130.5,35.9,12,1473.0,0,4
1,5.4,15.6,7.4,56.4,6,1154.0,4,8
1,7.1,37.8,15.5,82.3,11,1143.0,7,1
3,7.4,36.2,112.8,35.0,9,554.0,8,4
3,7.3,18.1,13.2,35.2,5,122.0,1,1
2,7.7,12.7,86.1,44.1,4,1339.0,3,3
3,7.2,17.0,96.4,86.6,11,1028.0,6,1
3,7.8,34.3,34.0,73.9,1,1132.0,9,2
1,8.3,10.7,82.9,43.4,7,1480.0,9,12
1,5.4,12.3,137.3,42.4,8,1102.0,9,1
0,8.2,31.6,146.9,55.2,8,858.0,2,13
2,5.4,30.2,85.3,55.9,6,213.0,7,0
3,7.3,16.7,120.5,56.3,12,993.0,3,1
0,8.4,39.3,129.4,54.2,4,725.0,8,13
2,5.1,17.2,134.6,29.8,11,26.0,5,1
3,5.8,12.5,156.4,94.9,7,1093.0,1,0
1,7.7,10.7,45.3,30.6,9,123.0,2,1
1,4.7,30.4,108.5,55.4,7,625.0,4,0
2,5.8,35.0,146.8,27.7,5,47.0,9,0
3,5.5,32.6,8.5,69.7,9,107.0,3,14
3,4.9,31.0,42.4,40.5,3,1376.0,3,9
2,7.2,26.5,163.0,31.4,7,572.0,1,0
1,5.6,30.6,182.1,75.5,1,1360.0,4,4
0,4.8,26.0,94.6,21.0,1,415.0,9,7
2,5.6,12.8,132.9,59.7,9,830.0,0,1
0,7.1,23.8,157.3,86.0,3,435.0,1,12
2,6.6,40.2,129.2,25.4,9,1283.0,0,0
0,4.9,32.0,3.9,66.2,6,1075.0,8,13
0,5.5,41.2,43.4,51.5,1,1203.0,6,13
3,5.4,17.6,192.7,92.5,10,388.0,9,1
1,8.5,12.4,35.2,50.9,7,122.0,1,1
0,7.4,14.5,149.5,23.5,1,538.0,2,11
3,7.3,26.9,61.5,45.3,10,1402.0,7,10
2,6.1,30.3,187.7,61.9,3,325.0,4,12
3,4.7,17.8,27.8,29.0,4,1494.0,4,1
1,7.3,31.8,64.4,63.4,7,221.0,4,12
2,4.7,28.9,120.7,47.5,10,1430.0,4,4
1,8.1,17.2,20.5,43.2,6,99.0,3,5
2,8.0,36.3,37.8,81.7,6,950.0,9,3
2,5.0,15.8,79.1,78.0,7,333.0,3,0
2,6.8,40.6,99.3,49.7,1,331.0,3,4
0,7.7,31.8,159.3,84.1,9,934.0,4,14
2,8.0,40.9,68.2,43.4,12,512.0,4,4
3,4.7,32.9,174.1,26.9,8,1001.0,2,0
3,6.3,20.3,61.7,56.6,7,1402.0,8,5
3,5.9,14.2,125.9,27.4,2,1092.0,8,12
2,5.1,36.6,199.8,47.2,12,709.0,7,0
2,7.9,11.0,148.7,57.2,11,1229.0,5,1
0,6.5,25.1,31.7,84.5,8,186.0,2,2
0,4.5,28.7,96.2,32.7,7,193.0,5,12
0,7.9,26.9,118.0,26.9,4,55.0,4,3
0,6.4,25.5,157.6,66.8,4,477.0,1,12
1,5.4,35.7,77.5,85.0,3,805.0,7,12
2,5.5,16.3,27.0,53.1,5,1217.0,3,1
2,6.4,31.0,194.1,94.4,7,832.0,7,0
2,7.3,19.4,133.9,64.6,5,85.0,1,0
3,5.8,33.6,88.7,36.3,8,1072.0,4,0
2,5.2,36.1,57.0,77.8,8,212.0,8,0
2,6.5,36.3,123.9,83.8,8,307.0,6,0
0,6.1,20.0,32.0,35.4,12,609.0,2,8
2,5.8,19.2,24.4,64.8,6,1132.0,2,5
2,7.4,16.8,141.7,44.0,9,262.0,9,4
0,4.8,31.8,123.5,75.3,9,554.0,5,14
2,4.5,17.6,48.8,88.4,10,1193.0,2,1
1,6.6,40.0,112.6,36.7,11,595.0,0,4
2,7.0,34.2,77.1,71.1,8,283.0,2,0
0,6.7,35.2,16.5,60.2,1,1110.0,9,2
2,7.7,39.0,137.1,61.2,8,789.0,9,0
1,6.5,20.7,30.8,22.1,9,350.0,2,7
0,5.9,38.4,185.0,53.7,4,1159.0,8,13
2,5.9,33.2,131.0,57.6,8,1276.0,8,0
0,6.8,17.7,15.9,58.8,5,161.0,1,8
1,5.5,37.0,177.7,29.1,1,623.0,7,4
2,5.0,22.5,152.9,25.9,11,658.0,7,0
2,7.8,32.7,150.5,46.8,2,1112.0,3,12
1,5.5,25.9,28.7,23.4,5,376.0,2,5
1,6.3,41.4,71.8,41.7,2,1258.0,5,4
0,7.3,32.0,79.5,51.7,12,922.0,9,13
0,6.4,13.1,19.8,68.2,10,1044.0,6,8
2,6.0,37.1,92.1,40.9,9,727.0,0,4
0,7.2,41.7,44.8,44.9,7,1445.0,8,13
0,8.4,32.6,0.9,74.4,2,507.0,2,2
1,5.4,16.6,140.1,90.7,7,1274.0,7,0
2,5.5,38.2,45.7,73.6,9,593.0,4,13
1,5.6,15.7,46.8,60.5,11,315.0,5,5
3,8.5,35.7,130.8,83.0,5,1283.0,4,0
0,4.7,29.0,128.3,24.9,10,601.0,7,5
1,4.7,40.3,38.0,33.6,4,707.0,4,9
3,5.2,28.8,94.1,85.9,10,1335.0,2,4
3,7.4,31.7,70.5,57.2,5,854.0,5,9
1,7.6,36.9,9.7,52.0,4,523.0,1,13
2,6.4,21.8,114.2,87.8,5,993.0,8,3
1,7.3,33.1,58.3,47.7,7,1056.0,4,13
2,7.1,31.4,192.9,91.3,6,215.0,3,0
0,6.5,33.5,41.0,54.1,1,33.0,5,2
3,6.2,14.1,81.8,71.7,7,138.0,6,7
2,7.7,15.3,8.7,65.3,6,647.0,3,8
0,7.2,36.9,30.6,68.4,5,1332.0,3,13
0,5.8,34.7,138.5,68.0,6,390.0,6,13
2,6.5,35.9,54.7,85.1,7,489.0,7,0
3,6.8,25.9,84.9,27.8,1,907.0,9,7
0,6.5,19.3,95.3,30.2,2,1193.0,9,7
2,5.6,30.7,125.2,47.1,7,704.0,3,0
2,8.2,31.2,72.3,65.9,10,1273.0,0,4
3,8.1,22.6,110.1,89.1,9,1007.0,4,7
3,5.0,34.3,161.4,48.6,2,1267.0,4,4
0,5.5,17.0,9.5,58.7,11,487.0,5,11
1,6.3,33.2,37.8,89.9,6,460.0,8,2
0,6.6,31.4,15.3,83.3,3,1092.0,2,2
1,7.3,33.9,125.7,63.2,10,72.0,3,4
1,7.8,39.8,95.4,78.3,8,1263.0,0,12
1,6.8,18.4,180.8,38.2,12,227.0,0,1
0,5.6,28.5,179.4,54.9,9,84.0,8,7
2,7.6,15.1,105.9,30.8,3,282.0,8,4
3,8.3,41.8,160.8,57.9,2,1123.0,0,4
3,4.9,24.4,193.2,66.2,10,226.0,2,0
0,6.0,32.8,58.4,50.6,3,847.0,5,2
3,6.5,21.2,195.5,35.8,12,1303.0,8,11
2,8.2,17.1,192.4,84.1,5,943.0,3,1
1,6.9,23.1,107.1,20.7,9,490.0,0,7
0,5.6,23.3,22.4,27.5,6,1181.0,9,8
1,7.9,40.4,35.8,50.2,5,737.0,5,9
0,6.1,31.2,51.3,50.2,1,677.0,4,2
0,7.5,14.5,76.4,68.8,2,751.0,5,11
2,7.9,24.0,1.7,40.5,1,340.0,4,4
0,5.5,37.0,190.0,38.7,8,535.0,3,13
1,6.8,37.4,36.1,93.3,12,812.0,2,13
1,7.1,39.7,139.9,26.4,5,816.0,6,13
2,6.5,38.1,158.4,27.6,9,173.0,6,4
2,6.7,10.8,69.3,84.3,3,953.0,4,1
0,4.6,37.8,154.0,47.0,3,786.0,3,12
0,8.1,17.5,93.9,78.7,4,997.0,6,3
0,7.0,41.2,157.5,88.6,11,857.0,3,4
3,6.7,40.0,91.9,78.0,6,883.0,9,12
1,4.6,10.7,16.2,34.5,7,490.0,7,1
0,7.9,33.8,102.1,32.5,7,532.0,8,13
2,7.3,35.5,25.8,64.7,11,625.0,2,5
0,7.9,29.6,151.5,20.2,7,143.0,3,12
0,6.0,38.8,124.7,66.2,11,892.0,4,13
0,8.2,38.2,104.3,23.3,7,840.0,6,13
0,8.4,27.1,105.3,26.2,4,666.0,4,3
1,5.9,10.1,51.7,60.5,2,675.0,7,1
2,5.8,30.4,99.7,80.2,1,195.0,1,4
3,5.4,36.5,27.6,80.5,2,659.0,5,4
3,6.7,41.8,90.6,51.8,1,1004.0,6,4
3,7.0,23.6,176.7,91.7,12,348.0,0,4
2,6.6,15.8,3.3,31.9,6,836.0,7,8
1,7.8,26.4,18.2,79.7,11,777.0,4,10
1,4.9,12.1,1.7,85.6,5,1266.0,3,11
3,5.0,38.4,169.9,70.6,10,1196.0,1,0
0,4.6,32.1,193.6,44.3,4,813.0,1,13
3,7.3,23.3,151.0,61.8,10,514.0,1,4
2,8.3,20.3,3.2,93.3,3,252.0,1,4
1,5.4,28.2,126.6,48.2,11,315.0,5,4
1,4.8,36.1,25.1,55.5,3,922.0,7,12
2,6.4,26.1,7.3,33.4,5,817.0,5,14
3,6.7,11.7,4.0,90.9,2,462.0,3,11
1,6.6,25.4,30.8,39.7,1,1117.0,0,7
0,8.1,28.7,42.5,49.2,11,882.0,1,10
2,6.9,29.1,182.7,88.4,9,1238.0,7,0
1,7.0,41.0,62.6,88.8,7,139.0,4,12
2,7.4,29.3,63.3,89.1,9,255.0,4,0
2,7.4,23.0,138.9,69.9,1,129.0,4,4
2,4.7,21.1,113.7,33.4,10,863.0,3,4
3,5.6,30.5,159.2,36.8,7,603.0,9,0
0,6.8,17.7,127.2,20.7,7,1308.0,4,10
3,8.3,36.6,101.2,76.1,8,59.0,3,0
2,6.2,39.0,29.3,64.4,10,97.0,4,14
2,6.3,20.9,103.4,36.7,11,274.0,8,4
1,6.4,23.6,173.8,52.7,4,162.0,3,12
1,6.2,41.2,123.5,57.0,6,644.0,7,0
2,4.6,34.6,103.4,91.6,3,1424.0,2,12
0,4.9,32.4,154.0,64.5,2,1142.0,3,2
2,5.8,13.1,115.1,56.6,7,873.0,0,0
0,8.1,38.9,186.2,58.2,7,99.0,8,13
3,6.7,21.1,134.1,72.2,6,685.0,9,0
0,6.4,35.1,20.0,76.4,5,80.0,4,13
0,5.2,21.4,168.8,48.9,8,121.0,9,0
0,4.7,33.8,118.6,53.5,12,1419.0,1,13
1,6.3,29.0,62.1,28.5,9,1123.0,5,14
1,8.0,41.1,123.3,45.0,11,725.0,8,4
2,8.0,30.8,170.7,78.1,3,1056.0,7,12
0,8.3,30.4,130.0,81.2,1,471.0,4,4
0,5.8,22.9,45.9,54.9,5,971.0,7,5
1,4.9,16.4,9.8,43.9,1,721.0,6,1
0,4.8,12.8,128.2,57.9,8,195.0,5,11
2,8.0,27.0,32.1,37.2,5,460.0,5,3
3,8.4,22.4,115.0,76.3,12,1290.0,1,1
1,6.9,26.0,96.2,82.5,1,831.0,6,7
1,5.5,18.8,50.9,46.6,1,684.0,0,7
1,8.3,35.8,29.6,27.3,6,1355.0,7,13
0,5.6,25.8,134.8,62.2,3,1333.0,5,13
0,5.3,29.4,46.2,91.7,1,261.0,8,2
2,6.0,19.5,194.6,49.3,8,1100.0,4,0
1,7.3,39.0,133.0,42.6,10,1452.0,3,4
1,4.7,33.8,136.3,33.5,5,716.0,2,0
1,7.4,21.2,194.2,45.3,2,622.0,4,4
1,6.7,36.8,55.4,33.4,9,1040.0,7,4
1,5.0,39.2,158.4,55.2,9,1412.0,8,4
1,6.6,11.1,187.6,22.2,3,691.0,9,1
2,8.4,21.1,148.1,50.6,8,51.0,0,0
0,7.1,41.8,27.5,32.8,11,901.0,8,10
2,5.3,39.5,82.2,29.0,8,1051.0,3,0
0,4.7,25.8,44.1,79.0,9,299.0,6,14
0,6.5,13.3,109.2,61.0,9,809.0,9,11
1,4.7,29.2,26.6,79.2,12,699.0,5,8
1,8.2,13.8,167.2,66.7,1,1091.0,5,11
3,7.3,36.8,118.9,31.7,2,1465.0,8,4
0,5.6,10.7,190.9,24.0,7,68.0,0,13
0,5.9,23.8,173.6,74.0,3,335.0,0,12
3,5.7,15.9,16.5,60.4,2,1088.0,9,11
1,4.9,10.5,99.8,36.1,4,1250.0,3,3
2,8.1,23.2,56.5,90.6,4,268.0,1,3
3,7.5,30.3,124.4,36.6,9,1044.0,0,4
1,5.4,38.1,63.9,34.8,3,1422.0,4,12
1,6.8,25.1,59.7,91.3,6,36.0,9,0
3,6.0,26.5,137.5,56.4,10,816.0,8,4
1,7.7,21.5,183.0,60.6,5,145.0,5,3
3,5.0,39.4,61.2,88.5,11,166.0,5,0
3,5.9,22.1,166.4,39.2,12,965.0,3,0
2,5.7,15.3,16.7,88.7,10,507.0,2,1
1,4.5,12.8,10.8,23.5,10,845.0,9,1
0,4.5,18.4,62.4,60.6,7,600.0,9,7
1,7.2,14.1,101.4,91.3,1,321.0,9,4
2,5.0,37.2,97.1,92.9,6,139.0,8,0
2,4.6,13.5,189.1,28.0,9,13.0,8,0
1,7.4,17.9,169.1,74.4,12,395.0,9,4
1,5.7,17.9,27.7,56.1,6,468.0,2,5
1,5.0,19.4,124.2,92.3,1,962.0,8,4
2,5.4,39.8,24.6,68.8,10,403.0,3,4
1,7.2,21.4,86.1,92.2,6,854.0,5,0
3,5.3,20.4,129.0,68.1,12,672.0,2,4
2,7.1,26.3,37.1,78.3,3,260.0,2,3
2,8.0,15.6,21.7,80.3,3,519.0,3,10
0,6.2,10.9,122.9,52.7,2,937.0,1,11
3,5.7,13.4,142.2,87.0,5,38.0,4,0
0,7.5,16.2,17.6,82.7,10,567.0,3,11
2,7.1,24.0,75.6,49.1,3,200.0,7,12
3,6.6,39.9,2.9,75.5,9,364.0,2,14
3,5.1,13.3,55.6,33.4,7,813.0,6,5
0,7.8,41.4,171.2,39.2,4,1088.0,9,13
2,8.4,22.6,41.1,48.0,1,687.0,8,4
0,7.0,22.2,92.8,49.0,10,345.0,7,7
3,8.2,17.0,106.4,68.6,1,44.0,6,4
3,6.6,21.4,4.5,44.8,2,1255.0,2,1
3,5.5,26.8,188.8,34.2,3,1484.0,0,0
0,7.6,28.0,183.0,83.4,2,66.0,8,12
0,5.9,19.1,53.7,43.6,12,148.0,2,8
0,4.8,19.5,70.6,49.2,5,867.0,4,14
3,8.0,32.6,32.5,21.7,10,976.0,3,10
2,7.9,23.8,115.3,36.9,7,1462.0,8,0
3,6.3,15.8,140.8,26.8,7,1351.0,8,0
2,8.1,34.8,163.0,87.5,11,651.0,3,4
0,5.2,21.6,139.3,74.7,2,705.0,0,4
2,6.7,38.2,155.6,50.4,5,768.0,4,0
0,4.7,32.3,46.1,70.5,11,667.0,5,13
1,4.5,28.0,6.9,56.8,2,741.0,7,2
2,8.1,13.2,23.5,28.3,12,174.0,1,1
2,6.5,14.9,76.9,56.3,12,669.0,4,1
0,6.3,29.2,154.2,51.0,5,1028.0,7,14
1,5.6,37.2,26.3,50.5,12,502.0,6,13
0,7.4,15.7,120.2,70.1,1,75.0,0,4
1,7.8,37.5,6.8,66.0,1,846.0,2,4
0,8.4,37.5,140.9,86.6,12,1440.0,5,4
2,8.4,25.5,130.7,78.7,12,1082.0,6,4
3,7.7,32.9,15.3,88.3,9,332.0,9,14
0,6.7,31.0,69.7,33.3,8,140.0,4,13
3,4.6,24.6,183.3,81.6,2,302.0,7,4
3,8.0,19.0,96.8,49.0,12,1366.0,6,10
0,7.6,37.7,22.2,70.1,5,772.0,1,13
2,6.5,15.6,161.2,62.0,4,456.0,7,0
1,8.0,11.3,33.7,44.7,12,1487.0,7,11
0,5.5,26.2,103.6,31.3,6,669.0,9,0
0,4.9,11.5,174.2,87.6,9,863.0,4,11
3,5.0,32.9,194.2,49.4,9,406.0,5,0
1,6.0,38.3,103.8,66.0,4,901.0,6,3
0,8.3,30.0,191.9,36.1,11,231.0,9,4
1,5.4,20.1,18.1,31.3,5,269.0,6,14
0,4.6,35.3,72.0,34.6,9,625.0,6,13
0,5.7,39.7,165.8,52.5,4,1474.0,0,13
3,7.1,32.7,27.5,72.6,12,438.0,8,4
2,5.0,13.3,126.0,46.4,9,1408.0,4,1
1,7.8,17.9,131.5,89.8,2,192.0,1,4
2,7.8,36.5,114.8,59.9,8,160.0,7,0
2,7.7,40.6,92.4,54.5,4,1024.0,1,3
0,6.9,16.4,62.9,42.8,2,73.0,8,8
1,7.2,34.5,21.1,92.6,4,682.0,8,3
3,5.4,26.4,186.4,72.1,5,1067.0,8,14
0,4.9,13.6,101.3,30.3,10,238.0,8,8
2,7.8,18.8,102.1,34.4,6,1387.0,2,3
1,7.6,24.3,137.0,34.9,5,804.0,5,12
3,5.8,33.3,71.0,90.2,6,208.0,6,0
1,8.3,20.9,135.1,83.2,11,602.0,7,1
2,7.8,40.0,83.5,50.2,7,52.0,7,0
2,6.8,33.9,116.0,23.7,3,1131.0,6,12
0,5.9,24.1,95.2,80.0,7,415.0,0,0
0,7.6,16.4,7.4,57.5,8,910.0,4,10
3,4.8,29.8,154.2,76.9,10,1237.0,2,4
3,6.1,26.4,121.9,82.5,1,612.0,7,4
0,6.6,12.0,117.0,50.5,11,1234.0,1,1
