crop,soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,area_acres,elevation,state,month,yield_per_acre
2,1,7.0,18.5,97.6,81.6,1.9,221.0,0,5,0.22
5,0,7.5,24.4,23.4,88.2,9.2,793.0,2,11,1.48
10,1,8.0,17.5,40.9,37.1,5.9,1372.0,4,4,0.21
14,3,5.4,11.4,109.2,78.8,7.6,826.0,1,9,0.24
4,1,4.6,35.7,60.1,34.2,10.2,1379.0,1,12,12.46
8,3,5.2,13.3,17.3,86.5,7.9,1092.0,0,12,3.82
2,1,7.0,11.7,9.5,38.0,0.9,1017.0,1,1,0.24
14,0,4.6,30.0,29.0,33.4,3.5,550.0,7,7,0.47
3,0,8.0,20.6,156.8,67.4,11.1,1390.0,3,8,0.12
4,0,6.2,13.8,61.0,28.0,1.9,654.0,8,12,9.42
6,1,6.1,18.8,192.8,88.7,11.4,190.0,2,1,0.18
4,3,6.7,27.4,62.6,67.4,18.0,662.0,9,4,13.94
8,0,7.3,17.5,63.6,25.2,16.4,27.0,2,2,1.35
4,3,5.1,31.3,165.7,51.5,1.6,675.0,6,7,6.11
6,0,7.0,13.9,37.6,88.3,5.4,159.0,6,6,0.34
9,0,6.5,39.8,129.6,59.2,17.3,612.0,3,8,0.31
14,0,4.8,38.5,193.4,42.3,4.1,704.0,2,6,0.25
13,3,8.4,17.5,117.3,92.0,9.9,1256.0,7,8,0.1
11,2,6.4,24.8,13.0,39.2,2.4,1258.0,3,9,0.3
2,2,6.8,17.8,83.3,94.1,15.1,625.0,0,5,0.16
7,3,7.8,31.9,101.9,23.9,12.3,104.0,2,9,2.74
5,0,5.4,14.0,68.3,29.6,2.9,1400.0,0,4,0.45
9,2,8.0,31.8,23.3,62.4,1.0,852.0,0,11,0.61
6,0,7.5,23.0,194.7,83.8,19.3,487.0,7,11,0.17
2,3,6.0,10.4,170.5,89.6,3.6,1198.0,1,1,0.23
0,2,8.0,20.7,175.3,63.2,9.9,1250.0,2,9,0.57
13,2,5.9,12.9,195.7,52.0,3.5,566.0,4,8,0.1
13,2,6.9,36.7,127.7,42.5,14.6,1009.0,5,4,0.13
0,2,7.9,27.1,1.5,51.3,9.7,663.0,1,4,0.49
8,0,4.8,35.4,122.7,37.0,11.0,1348.0,1,2,0.42
1,1,6.4,31.8,149.6,58.0,9.5,754.0,5,7,0.22
2,0,6.2,14.2,40.6,49.1,2.2,46.0,8,1,0.51
0,3,7.7,29.2,92.5,61.9,11.8,151.0,6,2,0.68
0,2,6.2,25.5,168.2,51.0,18.3,932.0,1,11,0.66
3,3,6.2,24.1,192.2,31.7,1.1,1145.0,1,3,0.27
5,2,7.9,35.0,119.1,46.2,2.3,276.0,2,1,0.33
11,1,6.0,12.5,97.3,62.2,4.9,1431.0,0,8,0.16
5,3,8.2,23.6,74.6,33.0,18.5,1015.0,6,8,0.69
13,2,4.5,38.2,15.8,74.3,1.5,1210.0,6,9,0.11
12,2,4.9,13.6,40.9,32.0,2.8,329.0,2,5,2.31
7,2,8.0,20.2,94.2,82.2,16.6,785.0,1,2,1.45
1,1,8.2,16.5,101.3,27.6,17.2,1098.0,3,11,0.68
4,1,4.9,11.5,46.2,47.2,3.8,575.0,8,4,2.89
13,2,5.9,36.9,2.7,89.4,6.9,637.0,4,8,0.19
8,3,4.9,12.3,133.0,66.7,10.2,634.0,5,10,1.38
5,0,6.4,12.7,131.4,67.4,3.7,881.0,8,9,0.44
13,1,5.4,37.0,19.1,25.6,2.1,678.0,3,2,0.21
11,2,7.0,11.9,127.3,74.8,19.9,70.0,6,7,0.12
3,2,8.2,36.3,25.4,55.7,6.4,1308.0,9,10,0.18
9,0,4.9,39.2,16.3,24.8,9.8,170.0,3,11,0.26
11,0,5.4,32.0,149.6,62.4,13.6,903.0,2,11,0.12
2,3,7.1,19.3,101.2,63.5,8.1,1126.0,2,1,0.19
1,2,6.3,41.3,78.1,64.1,9.6,558.0,8,9,0.31
4,3,7.3,18.5,147.0,79.8,4.4,492.0,7,6,5.75
0,0,7.5,36.4,133.3,64.0,1.5,535.0,7,1,0.5
3,1,7.9,37.1,164.1,68.1,12.2,457.0,0,3,0.24
12,1,8.3,40.3,4.5,60.9,2.6,1001.0,8,3,4.6
12,1,6.2,19.9,143.8,81.8,12.7,1263.0,1,10,4.89
13,0,8.2,31.4,195.5,70.4,0.8,1437.0,6,11,0.14
2,2,6.3,26.3,190.4,50.6,14.0,159.0,2,10,0.19
4,0,4.5,27.9,127.1,79.4,4.2,1095.0,6,5,4.36
13,0,7.4,10.4,194.1,22.7,2.2,772.0,1,12,0.1
3,1,6.1,31.7,76.3,65.5,7.1,821.0,3,3,0.46
11,0,4.9,19.1,112.5,40.0,6.3,360.0,5,6,0.1
6,1,4.6,10.8,183.7,85.5,16.5,803.0,6,11,0.1
5,0,8.1,40.5,138.4,63.1,8.1,1196.0,3,4,0.21
6,0,5.8,40.3,49.6,28.7,10.9,492.0,3,5,0.22
8,3,5.1,13.1,168.6,65.7,18.6,500.0,1,3,1.26
2,0,6.9,14.3,172.0,86.1,17.3,281.0,5,10,0.13
1,0,5.4,32.3,124.6,71.9,0.9,903.0,5,12,0.26
14,2,7.2,36.8,104.3,20.5,3.4,901.0,3,8,0.25
12,3,5.5,22.0,198.1,76.7,14.7,1202.0,6,9,3.05
6,0,7.5,35.6,131.7,48.5,2.5,1429.0,1,10,0.11
13,1,7.9,36.1,150.2,26.3,3.4,1291.0,1,1,0.12
0,0,7.8,41.5,64.8,30.8,7.5,1029.0,3,8,1.04
9,0,5.8,27.7,97.1,53.8,4.0,1297.0,7,5,1.23
6,2,7.7,42.0,175.1,59.0,4.8,1407.0,6,5,0.13
2,2,7.0,13.3,28.1,48.3,15.8,685.0,7,5,0.32
14,1,7.1,31.3,199.6,40.8,0.9,322.0,7,12,0.23
4,2,4.5,23.9,106.8,77.9,6.9,113.0,6,6,5.42
11,1,6.6,40.8,21.1,47.8,10.2,122.0,9,10,0.31
14,3,6.3,39.6,82.9,56.0,11.1,1010.0,3,7,0.36
10,3,6.0,30.0,199.2,52.2,7.7,440.0,2,9,0.22
14,3,5.0,39.3,73.0,45.2,14.3,165.0,6,6,0.22
0,3,8.2,22.5,186.4,68.7,18.5,373.0,7,4,0.52
0,2,7.7,27.6,129.6,91.5,8.3,666.0,0,5,0.92
0,2,7.2,28.4,37.3,37.8,17.1,473.0,7,5,1.55
0,1,7.7,16.8,161.4,21.4,15.9,542.0,9,5,0.58
11,0,8.0,35.1,55.9,73.5,10.8,802.0,6,2,0.1
3,1,5.2,35.9,77.3,63.9,2.8,1413.0,8,8,0.18
4,0,7.1,34.6,42.4,62.7,18.7,268.0,1,4,8.54
14,1,7.7,18.0,14.6,53.2,16.3,88.0,3,10,0.78
14,2,7.2,23.0,73.3,86.6,4.5,181.0,1,8,0.35
11,2,5.5,19.8,46.5,60.7,13.3,1274.0,8,2,0.11
9,2,5.5,28.0,60.5,74.4,18.4,727.0,5,2,0.86
12,2,5.7,22.8,12.3,31.2,2.4,772.0,3,11,2.75
0,3,5.7,15.2,8.0,37.7,1.0,104.0,5,6,0.97
11,0,8.0,26.6,25.0,56.1,5.8,1415.0,2,12,0.29
4,1,8.0,41.1,13.9,90.7,2.5,1209.0,6,3,7.37
0,2,4.5,13.1,173.4,42.4,15.1,797.0,1,1,0.17
0,1,8.0,12.3,38.1,40.6,7.2,684.0,4,4,0.34
8,3,7.8,25.2,167.2,75.9,5.5,852.0,1,9,2.18
6,0,5.0,23.2,49.4,33.8,17.4,603.0,3,12,0.2
5,2,7.1,13.6,36.0,27.7,7.7,303.0,8,1,0.68
1,2,7.0,25.2,36.2,44.3,18.1,346.0,0,7,0.67
10,1,6.4,39.1,55.8,72.9,6.4,1335.0,0,1,0.1
1,3,4.8,15.2,41.5,49.7,10.3,628.0,5,1,0.43
0,1,6.5,40.7,181.0,49.1,9.2,464.0,4,1,0.49
14,1,6.3,26.0,1.7,83.3,10.1,242.0,1,4,0.52
2,2,6.0,41.8,167.9,56.0,9.0,354.0,9,5,0.15
12,3,5.6,32.9,135.1,60.6,16.0,1295.0,1,8,6.22
1,2,5.6,22.6,155.8,86.7,15.8,164.0,7,9,0.57
9,0,6.2,33.1,153.6,94.6,8.6,210.0,4,8,0.38
9,3,5.5,34.8,34.5,47.4,16.1,366.0,7,6,2.05
1,2,4.7,20.8,167.5,61.4,11.2,1494.0,4,10,0.4
6,1,6.0,13.5,128.2,69.3,14.7,871.0,9,8,0.2
7,1,6.6,40.3,53.7,46.2,18.4,276.0,0,12,4.12
6,2,4.7,11.5,131.3,47.7,2.5,20.0,8,5,0.1
14,2,8.0,26.4,135.3,72.1,5.5,1389.0,6,10,0.27
1,3,5.0,21.0,64.6,75.8,9.7,184.0,0,8,0.24
10,1,6.9,12.0,9.7,62.1,7.9,638.0,0,11,0.37
6,0,6.2,28.6,120.0,51.0,9.0,745.0,4,2,0.2
12,0,4.7,31.2,35.3,68.9,8.5,658.0,0,3,4.08
0,2,8.3,20.1,172.6,67.5,0.9,464.0,4,11,0.49
1,1,6.9,14.1,97.7,77.1,5.0,229.0,4,11,0.91
8,3,7.3,27.6,140.9,93.0,12.8,77.0,9,4,1.31
9,0,6.7,30.4,63.2,23.6,1.9,1277.0,7,8,0.73
0,1,8.4,13.0,60.8,50.1,18.4,537.0,5,9,0.52
3,0,6.6,35.2,35.9,35.0,9.8,20.0,8,5,0.54
2,0,4.7,35.0,103.5,32.1,14.8,410.0,8,7,0.27
8,2,6.6,32.0,22.9,83.0,3.7,1303.0,1,2,2.08
0,0,7.7,21.1,198.3,23.3,12.2,421.0,4,8,0.61
2,0,4.9,41.0,197.0,90.3,7.9,1410.0,3,11,0.1
13,0,5.9,34.1,29.6,50.8,15.6,745.0,4,3,0.29
1,3,7.1,26.2,109.6,50.9,13.4,352.0,3,11,0.68
5,0,6.9,28.7,22.8,68.7,14.2,1061.0,2,9,1.15
2,2,5.6,19.3,85.6,87.1,8.2,281.0,6,6,0.16
11,0,8.5,18.8,177.5,60.0,19.2,1310.0,8,2,0.1
8,1,6.2,38.3,189.2,64.3,10.9,1200.0,9,10,1.68
1,2,7.5,39.5,51.1,56.5,14.4,465.0,6,4,0.32
14,0,7.2,36.9,19.7,56.7,6.4,758.0,8,10,0.5
11,1,5.4,25.0,95.2,34.2,18.7,1405.0,3,6,0.12
1,2,5.1,14.1,200.0,75.9,17.4,1384.0,3,1,0.33
8,3,6.2,31.9,3.4,56.2,17.4,351.0,0,4,1.31
9,0,7.0,11.0,152.0,92.9,19.5,39.0,1,4,0.3
6,0,6.2,23.9,11.1,50.8,16.3,836.0,9,2,0.21
6,1,6.1,18.3,195.3,28.9,7.9,1325.0,2,9,0.18
13,0,7.9,26.2,28.1,77.0,17.4,1190.0,7,8,0.41
5,2,6.6,10.4,89.3,79.0,20.0,913.0,8,2,0.23
1,1,8.4,26.4,126.0,34.7,8.7,431.0,5,4,0.31
12,1,7.8,13.6,42.9,48.7,1.9,579.0,0,2,4.78
1,0,7.5,21.9,10.2,59.9,15.3,475.0,9,3,0.36
3,0,6.5,26.4,25.7,45.2,4.1,205.0,1,9,0.25
10,1,8.4,12.6,101.1,35.6,18.5,1013.0,9,6,0.1
3,0,6.3,20.7,58.3,84.6,3.2,1116.0,3,4,0.47
8,3,7.1,39.6,121.0,51.7,10.4,404.0,1,4,0.67
13,1,7.8,17.8,106.4,52.4,2.1,1406.0,6,2,0.1
14,2,4.6,28.1,36.3,71.5,19.0,146.0,5,1,0.28
2,0,7.5,19.7,161.8,87.6,10.6,876.0,6,2,0.21
12,1,5.0,14.3,118.1,25.5,4.4,675.0,6,5,3.25
10,0,7.2,27.2,157.3,90.1,5.6,1453.0,3,12,0.25
2,3,5.1,18.4,38.8,59.7,4.7,1334.0,3,6,0.38
0,3,4.5,18.2,72.8,38.3,12.2,1414.0,0,1,0.54
13,0,5.0,34.4,3.7,67.1,0.8,277.0,1,7,0.26
0,0,4.7,20.2,74.3,51.1,10.3,1161.0,2,4,0.81
1,0,6.1,18.0,62.6,81.3,4.2,950.0,7,4,0.41
11,3,5.8,19.5,30.5,40.4,9.5,677.0,2,10,0.5
10,3,6.6,35.6,93.7,26.7,9.4,1066.0,5,10,0.13
9,1,6.2,41.2,112.1,26.3,3.9,211.0,6,12,0.27
3,3,6.7,11.2,76.2,66.5,19.8,1288.0,6,9,0.14
11,3,6.3,35.6,127.5,42.2,4.9,71.0,2,5,0.1
1,3,7.2,16.8,126.2,23.6,10.8,474.0,9,3,0.46
3,0,6.1,11.2,123.7,61.8,8.6,1265.0,9,2,0.1
2,1,5.3,12.2,191.3,94.9,14.7,1492.0,8,7,0.21
10,0,6.0,27.7,82.3,58.5,7.5,579.0,7,11,0.27
5,1,6.7,14.6,43.3,24.3,18.3,1050.0,2,6,2.01
11,3,8.0,22.0,186.8,47.0,12.4,457.0,5,11,0.24
12,3,6.2,14.9,32.9,31.9,11.2,1071.0,4,5,2.59
13,2,6.2,15.0,14.0,28.1,9.3,103.0,0,11,0.1
4,2,6.8,39.2,121.5,64.9,14.5,596.0,5,10,15.44
3,3,5.1,28.9,37.0,26.1,12.6,719.0,2,6,0.54
10,1,5.4,11.2,87.6,56.2,15.6,302.0,3,4,0.1
6,3,5.7,27.5,104.9,89.3,14.2,792.0,5,11,0.19
9,0,8.4,21.2,37.3,63.8,5.0,731.0,5,4,0.95
6,2,6.0,28.0,95.9,23.3,15.8,205.0,1,10,0.21
6,3,6.8,15.7,58.5,78.6,11.2,225.0,0,2,0.27
13,1,5.7,29.9,6.8,71.4,9.8,635.0,0,10,0.14
5,2,5.4,36.6,85.2,92.3,8.7,1218.0,7,7,0.57
1,1,5.2,18.6,157.8,66.3,16.1,793.0,6,9,0.59
0,0,7.1,28.0,198.4,61.9,18.9,1137.0,8,10,0.49
9,0,6.3,12.7,165.4,43.0,19.5,1326.0,1,8,0.22
3,3,6.3,14.4,99.0,23.6,5.8,1258.0,1,5,0.17
1,2,7.1,40.3,22.0,35.3,19.8,490.0,1,11,0.87
2,0,6.8,15.7,91.7,79.2,10.3,1024.0,9,3,0.22
4,0,6.9,34.8,156.3,51.0,6.9,35.0,8,2,12.06
9,0,8.2,20.2,114.7,21.4,10.8,176.0,6,5,0.7
12,3,7.5,28.3,119.9,44.6,4.2,1466.0,0,11,7.78
0,2,7.7,13.1,0.0,30.5,8.7,760.0,5,12,0.29
6,0,6.6,20.6,181.0,32.9,18.1,981.0,6,10,0.18
14,2,5.7,16.6,175.9,24.1,17.3,922.0,2,4,0.24
1,2,4.5,37.5,31.9,20.7,13.4,1392.0,2,1,0.2
14,3,5.4,15.4,0.4,37.7,3.9,401.0,4,8,0.29
3,3,8.4,32.9,173.3,89.5,13.1,727.0,1,7,0.21
2,0,6.3,19.0,84.2,66.4,7.1,1223.0,6,12,0.2
12,3,7.1,13.5,8.8,89.2,2.2,996.0,5,10,1.72
10,2,6.1,14.0,153.2,80.9,10.8,404.0,8,6,0.11
0,2,7.6,22.4,71.5,90.3,14.6,928.0,5,9,1.15
3,3,6.6,11.7,67.4,32.7,15.2,1207.0,4,6,0.29
7,2,5.1,13.2,137.0,45.4,7.1,890.0,0,5,1.97
13,2,5.4,39.5,106.3,33.4,2.8,1043.0,2,6,0.18
5,0,8.1,31.8,193.7,93.7,18.9,1261.0,5,2,0.39
4,0,7.6,24.1,133.4,66.0,12.3,962.0,6,1,14.3
14,3,8.5,15.4,32.2,84.9,8.2,1406.0,4,1,0.24
8,1,5.9,18.2,28.2,87.5,18.4,837.0,5,9,4.35
12,2,6.8,17.4,43.6,45.5,1.1,1111.0,7,6,9.09
2,0,7.9,12.6,7.7,48.2,10.2,173.0,1,2,0.21
14,2,6.8,24.4,2.3,50.3,7.2,136.0,0,1,0.27
6,0,8.2,26.9,100.7,25.3,12.0,1461.0,3,11,0.1
4,0,6.1,15.2,38.4,67.3,18.2,225.0,2,5,6.53
3,1,4.8,23.2,32.3,78.9,9.6,410.0,4,11,0.2
11,2,7.1,35.3,164.8,61.8,13.9,230.0,2,4,0.1
1,2,7.9,41.7,140.9,83.1,3.4,1200.0,3,9,0.27
7,1,6.3,33.8,80.1,64.1,11.6,204.0,5,8,4.58
13,0,4.9,39.3,189.1,55.5,11.5,1489.0,2,6,0.25
4,2,6.5,33.6,6.7,42.3,14.9,1256.0,0,6,7.8
9,3,5.9,16.0,183.1,72.8,17.5,1349.0,9,4,0.59
8,0,4.6,28.1,141.6,37.9,1.5,733.0,0,7,1.46
2,0,4.8,16.6,72.7,78.8,16.7,957.0,4,8,0.1
10,0,6.4,11.3,65.4,94.6,7.3,1488.0,1,9,0.2
9,3,4.6,39.2,146.8,44.6,10.6,1065.0,8,9,0.3
1,1,7.1,11.7,194.3,45.0,19.9,541.0,3,5,0.44
14,1,6.3,27.0,92.9,48.0,5.5,275.0,5,5,0.55
1,1,7.7,39.8,56.2,68.8,8.5,1481.0,4,11,0.39
13,1,6.8,11.2,93.1,37.8,3.9,1454.0,4,4,0.1
0,1,6.9,12.2,3.1,85.0,19.8,1108.0,2,4,0.33
0,0,7.6,16.6,145.9,86.8,6.3,463.0,3,2,0.28
12,3,6.1,19.5,108.8,31.5,9.6,970.0,1,3,11.81
1,2,6.1,27.3,90.0,22.0,3.7,1314.0,7,12,0.58
1,3,7.7,34.9,83.6,74.2,10.7,577.0,1,9,0.3
0,3,6.3,14.1,91.1,24.7,6.1,71.0,3,1,0.43
1,2,7.1,29.4,137.9,91.4,15.0,669.0,0,4,0.38
6,0,6.1,15.1,109.6,37.5,20.0,91.0,8,12,0.14
1,1,5.3,34.5,32.4,47.4,12.0,739.0,9,6,0.38
0,0,6.7,26.3,146.5,38.5,18.2,820.0,2,4,0.46
10,1,5.0,30.7,16.3,39.7,7.9,866.0,8,10,0.22
8,3,6.2,26.7,170.5,59.8,12.1,154.0,6,10,3.64
6,2,7.3,12.5,107.4,37.5,2.2,465.0,2,9,0.1
9,1,5.9,10.8,48.9,56.8,15.5,844.0,6,2,0.49
9,2,6.9,14.8,167.6,82.2,6.4,2.0,3,11,0.22
7,3,6.7,18.4,19.7,68.8,19.5,207.0,1,5,5.3
10,3,6.3,17.9,107.9,82.3,11.8,638.0,6,4,0.13
11,1,7.1,16.4,113.5,93.9,6.1,1321.0,2,7,0.14
4,3,4.8,31.3,28.0,95.0,16.2,670.0,7,11,9.04
10,3,4.6,25.6,110.3,29.1,14.1,65.0,4,5,0.1
3,3,8.3,14.7,139.9,59.4,18.4,1159.0,1,6,0.13
5,1,4.6,39.0,128.7,32.1,14.2,511.0,7,1,0.25
6,0,4.6,29.0,119.4,63.5,4.6,407.0,9,3,0.1
9,2,8.3,18.5,80.3,64.0,5.5,976.0,1,6,0.95
7,0,4.8,35.6,12.1,63.8,8.7,339.0,4,4,0.55
1,0,7.0,15.5,44.4,71.6,15.6,132.0,4,6,0.61
8,2,4.9,25.5,195.5,34.8,3.2,26.0,9,10,1.45
10,3,8.2,34.8,101.1,44.3,5.5,162.0,5,8,0.1
1,0,7.4,40.9,19.5,85.9,8.6,1034.0,5,9,0.49
13,0,7.5,34.0,92.1,93.8,2.0,94.0,6,5,0.26
10,3,5.7,36.9,51.9,26.9,17.1,1374.0,8,8,0.1
4,3,6.0,35.0,199.4,32.9,5.2,253.0,7,7,6.92
1,1,6.3,34.6,76.1,36.0,7.2,968.0,4,9,0.36
7,0,5.7,28.7,194.8,25.9,10.5,1004.0,5,8,2.77
1,1,5.7,22.3,104.8,40.0,11.2,1435.0,1,6,0.37
5,2,7.6,31.3,130.9,39.2,7.8,1450.0,9,4,0.35
10,0,6.5,33.7,19.5,47.3,10.7,255.0,5,6,0.22
12,2,8.1,13.2,126.0,91.1,6.5,1383.0,0,10,2.85
9,0,6.3,20.8,139.3,20.7,14.6,1157.0,0,10,0.38
6,1,6.7,38.7,35.8,43.1,10.0,558.0,7,10,0.21
0,2,8.0,22.8,21.4,40.0,9.9,113.0,9,12,0.57
7,0,8.3,10.9,83.6,33.7,2.9,1109.0,7,12,1.36
4,2,8.4,14.7,119.4,82.2,11.8,1003.0,9,9,7.51
14,2,6.1,23.9,172.0,71.7,14.6,1467.0,9,4,0.42
2,3,6.7,20.4,108.0,83.4,6.5,1440.0,4,5,0.29
11,1,7.5,19.0,54.8,48.4,6.8,1355.0,6,7,0.14
0,3,5.7,10.0,114.0,69.6,12.1,853.0,1,9,0.29
2,0,6.7,20.6,103.4,38.0,1.1,1123.0,9,10,0.19
7,3,8.3,25.4,124.7,37.7,13.3,926.0,6,4,1.18
5,0,8.1,10.9,99.8,90.0,18.1,1330.0,4,12,0.3
12,1,5.6,33.2,13.6,39.6,11.1,1291.0,5,12,3.23
5,1,6.5,26.6,129.3,92.5,1.5,1157.0,7,8,0.84
14,1,8.2,37.2,136.2,81.7,5.7,1006.0,4,3,0.13
14,3,8.2,14.5,125.4,89.8,14.2,901.0,3,9,0.21
1,1,4.7,41.9,118.8,26.4,1.3,1470.0,1,10,0.25
11,3,7.4,10.6,22.3,60.1,18.6,635.0,4,12,0.5
8,0,7.0,29.2,160.4,37.6,11.4,597.0,9,10,3.76
10,2,4.8,25.7,66.4,64.6,6.3,68.0,1,2,0.1
6,2,7.1,22.4,6.7,55.7,4.8,1455.0,7,7,0.32
1,3,6.8,35.2,152.8,73.1,13.7,329.0,2,5,0.24
0,0,7.6,13.7,143.0,63.9,8.7,611.0,2,9,0.19
2,0,5.7,24.7,173.6,65.9,1.5,74.0,4,5,0.27
4,0,6.9,34.8,40.8,70.1,10.0,1401.0,7,3,13.21
9,3,6.0,33.8,33.9,54.5,13.9,589.0,6,5,1.42
13,1,6.1,39.2,79.4,66.3,17.5,1395.0,8,3,0.15
10,0,6.4,13.3,9.6,39.2,4.7,436.0,5,4,0.16
1,1,7.3,32.5,125.5,26.1,12.3,130.0,2,10,0.5
6,0,7.3,23.9,23.3,78.1,12.5,944.0,6,6,0.42
10,3,6.3,40.9,187.0,65.4,4.1,1140.0,5,9,0.11
10,1,6.9,38.4,65.3,89.8,8.7,370.0,3,4,0.1
14,2,5.4,12.6,25.6,46.4,15.3,1156.0,7,1,0.2
13,3,8.1,39.3,170.0,74.3,8.4,922.0,2,4,0.1
13,0,6.8,20.5,159.2,91.6,2.8,601.0,5,4,0.12
8,1,8.3,29.9,52.0,39.6,7.6,1181.0,4,4,1.42
12,3,8.2,33.7,140.3,62.4,16.4,537.0,1,1,6.68
4,1,7.9,12.9,185.6,54.7,9.6,1002.0,5,11,4.55
11,0,6.9,41.0,133.3,87.4,15.7,1249.0,9,5,0.1
11,3,6.0,27.7,0.4,89.2,3.2,780.0,1,10,0.25
1,3,4.9,11.8,27.6,40.0,3.2,548.0,6,11,0.87
1,3,7.3,21.8,56.3,38.4,19.7,1014.0,3,9,0.68
11,0,7.7,12.5,63.9,23.0,5.2,887.0,2,3,0.1
5,2,5.7,38.3,66.9,66.1,13.4,369.0,0,3,0.36
12,1,4.8,23.9,6.5,75.1,5.2,190.0,6,2,3.97
13,1,6.1,38.3,131.5,56.7,1.7,1357.0,2,11,0.14
14,0,5.7,16.2,98.9,22.8,19.3,1272.0,4,10,0.37
9,2,5.9,37.2,163.6,85.1,10.9,106.0,3,12,0.35
9,1,8.4,41.3,33.0,41.1,15.8,862.0,6,9,0.31
5,3,6.7,26.3,162.6,86.4,2.8,1399.0,7,9,0.76
14,2,8.1,29.0,45.9,25.8,2.9,830.0,3,1,0.24
12,2,7.5,22.8,5.8,36.5,19.5,590.0,1,4,6.05
1,1,7.3,32.4,128.9,41.3,7.2,593.0,5,11,0.43
13,0,6.8,24.7,182.1,60.3,9.5,465.0,7,3,0.14
14,0,8.1,35.5,94.8,35.4,9.8,619.0,5,3,0.11
1,3,6.6,20.2,65.1,36.6,3.4,867.0,6,2,0.43
4,1,7.5,41.4,187.6,85.3,15.4,387.0,6,1,11.21
4,0,5.8,26.3,58.0,39.5,3.1,610.0,2,10,16.88
5,2,8.1,27.6,19.3,57.1,12.2,330.0,1,3,0.55
14,3,4.7,21.1,41.3,37.5,3.7,934.0,0,1,0.26
7,2,7.0,41.6,183.9,94.8,12.9,835.0,1,11,1.46
13,3,5.8,36.9,55.4,64.6,9.6,656.0,9,7,0.28
2,2,5.8,32.8,53.8,30.8,2.6,667.0,4,9,0.24
8,3,7.9,39.8,77.2,62.1,19.0,1276.0,9,2,0.7
4,0,5.8,18.7,191.9,76.1,5.7,866.0,9,3,6.09
3,0,4.9,29.3,89.8,55.5,17.2,218.0,9,4,0.16
0,1,5.9,19.6,144.0,47.5,17.7,403.0,8,7,0.91
0,0,7.8,28.2,162.4,63.7,12.3,298.0,9,8,0.59
7,1,6.4,27.6,94.2,56.9,1.7,1356.0,3,10,5.34
1,0,7.6,23.8,1.5,83.1,13.1,503.0,8,7,0.33
11,2,6.2,38.8,16.1,36.8,5.3,179.0,5,7,0.12
6,1,5.2,15.5,73.9,88.3,17.0,1067.0,8,8,0.25
12,1,8.4,28.7,75.8,83.9,17.1,725.0,8,2,11.84
9,2,5.8,35.6,29.4,20.8,4.7,940.0,7,11,0.59
2,2,4.6,19.9,79.2,64.2,7.3,1018.0,1,4,0.1
2,3,8.4,13.6,19.5,74.8,19.0,613.0,2,1,0.18
10,3,5.0,30.0,119.3,35.9,15.3,276.0,4,11,0.15
5,2,6.2,13.8,132.3,80.9,2.0,964.0,1,5,0.63
9,0,5.1,29.6,192.1,65.9,14.4,93.0,9,8,0.35
10,1,7.1,33.2,114.7,67.5,15.1,110.0,9,1,0.1
9,0,5.5,11.2,168.7,71.9,14.6,747.0,6,8,0.19
9,0,5.7,33.8,33.5,72.0,13.3,361.0,5,2,0.62
1,1,5.6,10.5,189.8,78.0,13.0,1082.0,8,2,0.36
8,1,6.1,32.1,6.9,93.7,17.7,523.0,0,10,2.56
9,0,8.3,13.7,82.2,26.0,2.4,1093.0,9,1,0.22
12,2,6.8,24.3,120.4,94.8,4.4,1051.0,5,12,6.72
5,3,6.5,41.2,5.3,47.0,14.3,29.0,2,3,0.25
3,1,7.1,35.3,67.1,92.9,9.5,819.0,3,2,0.25
10,0,8.2,37.4,54.7,25.6,6.7,300.0,9,8,0.1
4,2,5.8,11.1,22.1,45.9,19.8,110.0,6,11,4.47
1,1,5.1,25.5,75.9,78.6,13.5,15.0,9,9,0.49
11,2,7.9,32.6,114.1,55.1,18.0,1260.0,5,1,0.1
8,1,6.0,15.2,189.6,65.0,9.6,670.0,4,2,1.81
12,1,4.5,38.2,104.7,65.3,10.1,1485.0,5,4,5.06
7,0,7.9,13.2,149.8,49.6,5.1,217.0,5,4,1.48
7,1,8.1,39.2,26.8,23.6,16.1,441.0,5,9,1.96
12,1,8.0,35.3,112.6,82.7,3.8,47.0,9,7,12.16
4,1,6.2,24.2,13.0,86.3,6.9,901.0,5,8,7.78
3,1,6.8,38.7,49.3,43.5,6.0,333.0,2,5,0.63
8,1,4.7,14.1,32.9,89.5,5.8,603.0,3,11,3.27
1,3,7.7,24.6,190.1,77.4,16.3,1327.0,9,12,0.53
11,1,6.9,31.8,188.4,91.7,16.3,806.0,3,5,0.1
5,0,5.4,24.4,136.8,91.9,4.8,398.0,6,9,0.6
1,0,5.8,21.6,145.3,57.1,15.4,580.0,6,12,0.47
12,3,6.9,35.2,9.4,89.9,9.8,926.0,0,8,6.23
14,3,4.7,28.0,60.6,83.1,13.6,1065.0,7,4,0.35
2,0,5.3,31.0,79.1,42.4,1.0,706.0,2,12,0.35
9,2,8.5,28.8,87.6,32.0,2.2,23.0,8,8,0.36
7,0,5.1,28.8,13.5,33.9,7.2,540.0,8,1,3.82
12,1,7.6,35.8,39.6,80.4,7.8,264.0,9,6,8.29
3,3,5.8,16.5,185.6,61.6,19.9,309.0,9,12,0.11
